"QueryID"	"SubjectID"	"PercIdentity"	"AlignmentLength"	"Mismatches"	"GapOpens"	"QueryStart"	"QueryEnd"	"SubjectStart"	"SubjectEnd"	"Evalue"	"BitScore"
"Sample:N2,Pos:46798"	"WP_004897587.1"	54.545	22	9	1	25	90	218	238	6	20.8
"Sample:N2,Pos:46817"	"WP_086875146.1"	92.308	39	3	0	3	119	99	137	3.13e-19	72
"Sample:N2,Pos:46817"	"WP_086875168.1"	96.429	28	1	0	115	198	17	44	1.27e-13	59.3
"Sample:N2,Pos:46817"	"WP_086875157.1"	33.333	27	18	0	118	198	17	43	0.049	26.6
"Sample:N2,Pos:46817"	"WP_011162531.1"	60	10	4	0	117	88	89	98	1.9	21.9
"Sample:N2,Pos:46817"	"WP_086875216.1"	38.462	26	16	0	121	198	19	44	2	21.9
"Sample:N2,Pos:46817"	"WP_004897587.1"	54.545	22	9	1	6	71	218	238	5.6	20.8
"Sample:N2,Pos:46817"	"WP_113886678.1"	25.641	39	27	2	3	113	43	81	5.6	20.8
"Sample:N2,Pos:55246"	"WP_086874799.1"	79.032	62	3	1	3	158	108	169	3.83e-26	91.3
"Sample:N2,Pos:55246"	"WP_014567587.1"	38.095	63	28	2	3	158	107	169	0.001	31.2
"Sample:N2,Pos:55246"	"WP_004897682.1"	92.857	14	1	0	159	200	18	31	0.001	30.4
"Sample:N2,Pos:55246"	"WP_023599205.1"	40.625	32	14	1	57	152	131	157	0.37	24.3
"Sample:N2,Pos:55246"	"WP_003647521.1"	45	20	11	0	179	120	23	42	0.95	22.7
"Sample:N2,Pos:55246"	"WP_113886661.1"	43.333	30	17	0	69	158	172	201	1.6	22.3
"Sample:N2,Pos:55246"	"WP_086874846.1"	32.143	28	19	0	169	86	455	482	2.2	21.9
"Sample:N2,Pos:55246"	"WP_043921384.1"	53.333	15	7	0	105	149	3	17	2.6	21.9
"Sample:N2,Pos:55246"	"WP_086874925.1"	37.143	35	22	0	33	137	23	57	5.4	20.8
"Sample:N2,Pos:55246"	"WP_113886662.1"	47.059	17	9	0	53	103	841	857	5.5	20.8
"Sample:N2,Pos:55246"	"WP_004898619.1"	50	14	7	0	130	89	622	635	8.3	20.4
"Sample:N1,Pos:58512"	"WP_041818562.1"	87.5	40	5	0	81	200	352	391	4.26e-26	75.1
"Sample:N1,Pos:58512"	"WP_041818562.1"	75.862	29	7	0	5	91	326	354	4.26e-26	53.9
"Sample:N1,Pos:58512"	"WP_014567112.1"	82.051	39	7	0	84	200	352	390	4.91e-22	68.6
"Sample:N1,Pos:58512"	"WP_014567112.1"	70.37	27	8	0	5	85	325	351	4.91e-22	46.6
"Sample:N1,Pos:58512"	"WP_113886598.1"	75.439	57	14	0	30	200	331	387	1.43e-20	79
"Sample:N1,Pos:58512"	"WP_113886598.1"	74.286	35	9	0	5	109	322	356	2.34e-14	61.2
"Sample:N1,Pos:58512"	"WP_011161916.1"	56.25	16	7	0	20	67	314	329	0.025	27.3
"Sample:N1,Pos:58512"	"WP_086874524.1"	45	20	11	0	14	73	331	350	0.19	25
"Sample:N1,Pos:58512"	"WP_086874627.1"	36.667	30	17	1	149	60	130	157	0.62	23.5
"Sample:N1,Pos:58512"	"WP_113886624.1"	60	10	4	0	26	55	149	158	3.1	21.6
"Sample:N1,Pos:58512"	"WP_023599493.1"	40	20	12	0	23	82	351	370	5.1	21.2
"Sample:N1,Pos:58512"	"WP_004895753.1"	61.538	13	5	0	111	149	81	93	5.4	20.8
"Sample:N1,Pos:58512"	"WP_004898102.1"	58.333	12	5	0	38	73	392	403	8.5	20.4
